Iso3,Area,StartDate (Food security),EndDate (Food Security),Item,Unit,Value,GHI Reference Year,GHI_Score,GHI_Rank,Absolute change since 2016,% change since 2016,Undernourishment_Pct (% of population),Child_Wasting_Pct (% of children under five years old),Child_Stunting_Pct (% of children under five years old),Child_Mortality_Pct (% of children under five years old),Note
PHL,Philippines,2016-01-01,2018-12-31,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),%,,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2016-01-01,2018-12-31,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),%,,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2016-01-01,2018-12-31,Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average),%,,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2016-01-01,2018-12-31,Number of severely food insecure people (million) (3-year average),million No,,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2016-01-01,2018-12-31,Number of severely food insecure people (million) (3-year average),million No,,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2016-01-01,2018-12-31,Number of severely food insecure people (million) (3-year average),million No,,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2016-01-01,2018-12-31,Number of severely food insecure male adults (million) (3-year average),million No,,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2016-01-01,2018-12-31,Number of severely food insecure male adults (million) (3-year average),million No,,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2016-01-01,2018-12-31,Number of severely food insecure male adults (million) (3-year average),million No,,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2016-01-01,2018-12-31,Number of severely food insecure female adults (million) (3-year average),million No,,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2016-01-01,2018-12-31,Number of severely food insecure female adults (million) (3-year average),million No,,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2016-01-01,2018-12-31,Number of severely food insecure female adults (million) (3-year average),million No,,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2016-01-01,2018-12-31,Number of moderately or severely food insecure people (million) (3-year average),million No,,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2016-01-01,2018-12-31,Number of moderately or severely food insecure people (million) (3-year average),million No,,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2016-01-01,2018-12-31,Number of moderately or severely food insecure people (million) (3-year average),million No,,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2016-01-01,2018-12-31,Number of moderately or severely food insecure male adults (million) (3-year average),million No,,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2016-01-01,2018-12-31,Number of moderately or severely food insecure male adults (million) (3-year average),million No,,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2016-01-01,2018-12-31,Number of moderately or severely food insecure male adults (million) (3-year average),million No,,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2016-01-01,2018-12-31,Number of moderately or severely food insecure female adults (million) (3-year average),million No,,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2016-01-01,2018-12-31,Number of moderately or severely food insecure female adults (million) (3-year average),million No,,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2016-01-01,2018-12-31,Number of moderately or severely food insecure female adults (million) (3-year average),million No,,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2016-01-01,2018-12-31,Cereal import dependency ratio (percent) (3-year average),%,23.7,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2016-01-01,2018-12-31,Percent of arable land equipped for irrigation (percent) (3-year average),%,6.3,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2016-01-01,2018-12-31,Value of food imports in total merchandise exports (percent) (3-year average),%,13,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2016-01-01,2016-12-31,Political stability and absence of violence/terrorism (index),,-1.38,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2016-01-01,2016-12-31,Per capita food supply variability (kcal/cap/day),kcal/cap/d,11,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2016-01-01,2016-12-31,Percentage of population using safely managed drinking water services (percent),%,46,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2016-01-01,2016-12-31,Percentage of population using at least basic drinking water services (percent),%,92,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2016-01-01,2016-12-31,Percentage of population using safely managed sanitation services (percent),%,57,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2016-01-01,2016-12-31,Percentage of population using at least basic sanitation services (percent),%,78,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2016-01-01,2016-12-31,Percentage of children under 5 years affected by wasting (percent),%,,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2016-01-01,2016-12-31,Number of children under 5 years affected by wasting (million),million No,,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2016-01-01,2016-12-31,Percentage of children under 5 years of age who are stunted (modelled estimates) (percent),%,31.1,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2016-01-01,2016-12-31,Number of children under 5 years of age who are stunted (modeled estimates) (million),million No,3.6,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2016-01-01,2016-12-31,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),%,4,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2016-01-01,2016-12-31,Number of children under 5 years of age who are overweight (modeled estimates) (million),million No,0.5,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2016-01-01,2016-12-31,Prevalence of obesity in the adult population (18 years and older) (percent),%,6.8,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2016-01-01,2016-12-31,Number of obese adults (18 years and older) (million),million No,4.4,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2016-01-01,2016-12-31,Prevalence of anemia among women of reproductive age (15-49 years) (percent),%,13.9,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2016-01-01,2016-12-31,Number of women of reproductive age (15-49 years) affected by anemia (million),million No,3.7,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2016-01-01,2016-12-31,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),%,,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2016-01-01,2016-12-31,Prevalence of low birthweight (percent),%,21.1,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2016-01-01,2016-12-31,Number of newborns with low birthweight (million),million No,0.5,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2016-01-01,2016-12-31,Minimum dietary energy requirement  (kcal/cap/day),kcal/cap/d,1736,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2016-01-01,2016-12-31,Average dietary energy requirement (kcal/cap/day),kcal/cap/d,2239,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2016-01-01,2016-12-31,Coefficient of variation of habitual caloric consumption distribution (real number),No,0.26,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2016-01-01,2016-12-31,Incidence of caloric losses at retail distribution level (percent),%,3.17,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2016-01-01,2018-12-31,Average fat supply (g/cap/day) (3-year average),g/cap/d,57.4,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2017-01-01,2019-12-31,Average dietary energy supply adequacy (percent) (3-year average),%,122,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2017-01-01,2017-12-31,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day),kcal/cap/d,2671,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
PHL,Philippines,2017-01-01,2019-12-31,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),kcal/cap/d,2745,2016,17.9,17.9,-3.5,-19.6,8.6,6.8,33.1,2.8,This entry is grouped under the 2016 range (2013–2020) because its data collection started between 2013 and 2020.
